marker_rank,gene,combined_score,expression,specificity,log2_fc_vs_others,z_score,gini_specificity,pct_total_expression,rank_among_types,is_top_expressed,max_other_expression,mean_other_expression
116,OSBPL1A,0.001480568,0.0020855682,1.0338105,1.1742464,1.4565152,0.3685838686377889,24.379507,1,1,0.0020173602,0.0009241468
117,DOCK5,0.0014690176,0.002943051,0.6473169,1.2181273,0.9519469,0.4874591031411385,24.944609,2,0,0.0045465385,0.0012650419
118,COLGALT2,0.0014191295,0.0018059408,1.1941874,1.62445,1.6551831,0.48761715562626895,30.577913,1,1,0.0015122758,0.00058572704
119,ITGA2,0.0014099558,0.0014015731,1.7345884,3.580923,2.2474704,0.7812731034839406,63.09274,1,1,0.00080801465,0.00011712514
120,CLDN11,0.0014069198,0.0018290998,1.158011,2.7358637,1.8890513,0.7155758867881934,48.761414,1,1,0.0015795184,0.00027457453
121,CERCAM,0.0014022031,0.0023302215,0.8253044,2.2030694,1.4851671,0.5967238108654118,39.67899,2,0,0.0028234692,0.00050606596
122,NAALADL2,0.0013789029,0.002447974,0.75643,0.45378384,0.5720076,0.1822036630756023,16.364262,4,0,0.0032362202,0.0017873279
123,PTPRK,0.0013781909,0.0052907956,0.2975637,0.42288578,0.2101161,0.4836119393266034,16.07325,3,0,0.01778038,0.003946569
124,HS3ST5,0.0013736179,0.0023845872,0.77897996,2.341625,1.4251442,0.6486056393045901,41.998886,2,0,0.0030611663,0.00047045032
125,PLD1,0.0013690336,0.001962346,1.0090288,2.1451201,1.6454221,0.6390441353652863,38.72169,1,1,0.0019447869,0.00044363932
126,TMEM63A,0.0013625296,0.0014835106,1.5054028,2.1551394,1.8651446,0.5931565462390507,38.88661,1,1,0.0009854574,0.00033306496
127,PDE1C,0.0013603492,0.0029352421,0.5895546,1.3432907,0.9403074,0.5358511705838,26.60392,2,0,0.0049787452,0.0011568395
128,CNDP1,0.001352097,0.0024016972,0.75588965,2.381727,1.3920876,0.6674388805047758,42.677464,2,0,0.003177312,0.0004608366
129,MEGF10,0.0013488289,0.0018455947,1.0768181,1.7061378,1.3903772,0.5806447963939287,31.792904,1,1,0.0017139335,0.0005656368
130,SLC39A11,0.0013320771,0.0023876927,0.7469878,1.2342429,1.111401,0.4340470582608032,25.154335,2,0,0.0031964278,0.0010149257
131,FAM13C,0.0013055495,0.0019734562,0.9378029,1.3473971,1.2938385,0.42828144817501423,26.65954,2,0,0.0021043401,0.00077556906
132,SEMA4D,0.0012795035,0.0016767742,1.1448603,1.5136272,1.6471089,0.4444378505142774,28.972015,1,1,0.0014646102,0.00058725587
133,CNP,0.0012719559,0.0022768534,0.74830437,2.0902557,1.360086,0.6020689055379371,37.8233,2,0,0.0030426837,0.000534694
134,CORO2B,0.0012667155,0.0012690627,1.7132586,2.4408991,2.1726072,0.5979266397612302,43.68374,1,1,0.00074073026,0.00023372172
135,NEO1,0.0012565339,0.0019456157,0.9075666,1.0966443,1.304896,0.33128859099010843,23.401558,2,0,0.0021437719,0.0009097755
136,CNTN2,0.0012436005,0.0019734944,0.8778951,2.557266,1.5759268,0.652366955691299,45.677116,2,0,0.0022479843,0.00033529112
137,FA2H,0.0012269899,0.0017401759,1.0240396,2.3874524,1.7168193,0.6842845449873634,42.774582,1,1,0.0016993246,0.00033258167
138,ENOX1,0.0012244901,0.0023262405,0.69279593,1.2923808,1.0766294,0.47051375373823073,25.920591,2,0,0.003357757,0.0009497497
139,PTGDS,0.0012204889,0.0030073447,0.50055647,0.6493294,0.473066,0.32595773083412244,18.30484,4,0,0.006008003,0.0019174125
140,KIF13B,0.0012043089,0.0016913645,1.0381325,1.2859604,1.3566936,0.4255124368976728,25.835232,1,1,0.0016292373,0.00069362455
141,PDE1A,0.0011877533,0.0013011275,1.4914496,3.175651,2.1364062,0.7446107006998293,56.347668,1,1,0.00087239104,0.00014399698
142,LPGAT1,0.0011623305,0.0020143287,0.7807439,0.9644299,0.9273746,0.3301651946709289,21.799002,3,0,0.0025800122,0.0010323048
143,FOLH1,0.0011491393,0.0015825791,1.0670408,2.8742123,1.8058631,0.7489983951611461,51.15835,1,1,0.0014831476,0.00021584459
144,SEMA6A,0.0011283915,0.0014043152,1.2333825,1.7160977,1.7067342,0.5089485186361438,31.9428,1,1,0.0011385885,0.00042743265
145,KLHL32,0.0011081418,0.002409977,0.5837798,0.7690325,0.6668903,0.40555613968761556,19.578379,2,0,0.0041282293,0.0014142005
146,LINC01877,0.0010820644,0.00072661275,3.4335024,4.4750786,2.535434,0.8088853531403251,76.06015,1,1,0.00021162425,3.2671487e-05
147,ABCA2,0.0010507457,0.0016287637,0.906213,1.8838453,1.5432905,0.5120513402156273,34.521763,2,0,0.0017973299,0.00044133066
148,VRK2,0.0010408193,0.0016647606,0.86863196,1.844154,1.5062524,0.5008334857989277,33.90255,2,0,0.0019165315,0.00046366686
149,POLR2F,0.0010319897,0.0019130994,0.7150348,1.7024214,1.2399507,0.5359623981057033,31.737072,2,0,0.0026755333,0.0005878379
150,S100B,0.0010206173,0.0010105849,1.7454016,2.3106124,2.0354743,0.5990904154197574,41.476162,1,1,0.00057899836,0.00020370842
151,ENPP6,0.0010197698,0.00059133815,4.609783,4.94094,2.583853,0.8254979559691293,81.44052,1,1,0.00012827884,1.9251414e-05
152,COBL,0.0010122437,0.0019857998,0.66486007,1.2955146,0.84055895,0.48585381407229994,25.962326,3,0,0.0029867936,0.00080899644
153,ARFGEF3,0.0010083211,0.0015549306,0.9126065,1.4964987,1.2868376,0.4685864358028457,28.72831,2,0,0.0017038346,0.00055108673
154,DAAM2,0.0010027546,0.0021512432,0.59381086,0.86441004,0.6263063,0.4185378544346444,20.640276,3,0,0.003622775,0.0011816153
155,CARNS1,0.0010003144,0.0012034313,1.2961148,3.1510441,2.0084124,0.7619720725348362,55.92769,1,1,0.0009284912,0.00013547596
156,MYRF,0.0009927595,0.0013176178,1.1243167,2.918496,1.8633162,0.7489480024015147,51.924984,1,1,0.0011719275,0.00017427474
157,FEZ1,0.0009794657,0.0009981181,1.6679553,2.2429893,2.1127746,0.5579727621449799,40.34313,1,1,0.00059840805,0.00021085053
158,GLUL,0.0009790281,0.0013132328,1.1075158,1.6795756,1.6680384,0.4943027701630607,31.394997,1,1,0.0011857462,0.0004099577
159,ABCA8,0.00096329086,0.0012594875,1.1486241,2.5710583,1.8514161,0.698132405381334,45.914433,1,1,0.0010965184,0.00021194735
160,PRRG1,0.0009620369,0.0011007363,1.396463,2.0388744,1.9339367,0.5369813751015569,36.98944,1,1,0.0007882315,0.000267868
