marker_rank,gene,combined_score,expression,specificity,log2_fc_vs_others,z_score,gini_specificity,pct_total_expression,rank_among_types,is_top_expressed,max_other_expression,mean_other_expression
1251,COL16A1,0.0,0.0,0.0,-20.440092,-0.72161347,0.25129942124226845,0.0,6,0,0.00051391043,0.00014225925
1252,COBL,0.0,0.0,0.0,-23.38137,-0.78047335,0.24292690703614997,0.0,6,0,0.0029867936,0.001092682
1253,RUNX3,0.0,0.0,0.0,-21.306692,-0.37796438,0.765625,0.0,2,0,0.0018157308,0.00025939013
1254,SAMSN1,0.0,0.0,0.0,-22.176455,-0.5529939,0.19568184868537059,0.0,7,0,0.0021078319,0.00047399974
1255,SAMMSON,0.0,0.0,0.0,-19.998432,-0.5161568,0.3006759766746743,0.0,6,0,0.0005333048,0.00010474363
1256,SAMD3,0.0,0.0,0.0,-22.318157,-0.37947354,0.546330515921625,0.0,4,0,0.0036476785,0.0005229193
1257,CNN2,0.0,0.0,0.0,-20.887955,-0.38881922,0.32533152632600404,0.0,6,0,0.0013248995,0.00019404423
1258,SERPINA3,0.0,0.0,0.0,-16.435753,-0.39303687,0.541550432676165,0.0,4,0,5.9936312e-05,8.864402e-06
1259,RUNX1,0.0,0.0,0.0,-23.673899,-0.60459036,0.09123226300521728,0.0,8,0,0.0046348046,0.0013383002
1260,RUBCNL,0.0,0.0,0.0,-20.027819,-0.4503409,0.10004341797904315,0.0,8,0,0.000641795,0.000106898995
1261,VWA3A,0.0,0.0,0.0,-19.56052,-0.50218415,0.20234476698884635,0.0,7,0,0.00040739597,7.732195e-05
1262,RSPH1,0.0,0.0,0.0,-19.076094,-0.7679438,0.16351594115518508,0.0,7,0,0.00014644276,5.526825e-05
1263,S100Z,0.0,0.0,0.0,-20.491396,-0.38163278,0.21802480221395593,0.0,7,0,0.0010231705,0.00014740911
1264,S100B,0.0,0.0,0.0,-21.730978,-0.87808144,0.22465890578240902,0.0,6,0,0.0010105849,0.00034807768
1265,S100A13,0.0,0.0,0.0,-17.945915,-0.56455576,0.28361425811738306,0.0,6,0,0.000119872704,2.5249752e-05
1266,CRHBP,0.0,0.0,0.0,-17.719095,-0.5578281,0.29024987364533095,0.0,6,0,0.00010160093,2.1576308e-05
