marker_rank,gene,combined_score,expression,specificity,log2_fc_vs_others,z_score,gini_specificity,pct_total_expression,rank_among_types,is_top_expressed,max_other_expression,mean_other_expression
155,TNS3,0.0008061012,0.0011487136,1.0172648,1.6274418,1.4491307,0.5408734774676052,30.621952,1,1,0.0011292178,0.00037179448
156,ARFGEF3,0.00080210954,0.0013639554,0.80052096,1.2377344,1.0070513,0.4016455164024392,25.199926,3,0,0.0017038346,0.0005783689
157,TRHDE,0.0007906125,0.0006721946,2.241921,3.9127145,2.3947089,0.7912906898982586,68.26936,1,1,0.00029982967,4.4632347e-05
158,LINC02328,0.0007899677,0.00089080585,1.4273527,1.35222,1.9215276,0.3304990649366941,26.724953,1,1,0.0006240964,0.00034891866
159,NECTIN3,0.0007867402,0.000921434,1.348605,1.4883828,1.9503256,0.3593802182986101,28.613266,1,1,0.0006832496,0.00032840995
160,KCND3,0.00076642435,0.0006050199,2.5493886,3.2177022,2.423759,0.6889817207891669,57.063248,1,1,0.00023731952,6.503456e-05
161,KLHL32,0.00076612644,0.001966536,0.4763631,0.41245046,0.32748377,0.3476195483036705,15.975915,3,0,0.0041282293,0.0014775491
162,PARD3,0.00076256605,0.0026159235,0.33844608,0.59110534,0.2970045,0.510997425795557,17.709026,3,0,0.007729218,0.0017365391
163,BMP7,0.00076199375,0.00069248205,2.0053093,3.43704,2.338187,0.7467557217293657,60.74165,1,1,0.0003453242,6.3937514e-05
164,PTPRJ,0.0007473366,0.0018389466,0.50139374,0.5284162,0.44875315,0.3322742744725999,17.08465,3,0,0.0036676698,0.00127497
165,NME9,0.0007450082,0.00080263877,1.5299475,2.2991428,2.0774913,0.5765463964729562,41.283314,1,1,0.0005246184,0.00016308311
166,CREB5,0.000742529,0.0019373901,0.46706304,0.81239307,0.5364015,0.4411858807494017,20.055933,3,0,0.004148027,0.0011032206
167,CABLES1,0.0007408094,0.0012866892,0.7784613,1.4709977,1.206862,0.5007455033940947,28.367758,2,0,0.0016528621,0.0004641509
168,SATB1-AS1,0.00072539336,0.0009665121,1.1181159,2.5969687,1.8507417,0.6903136251265218,46.360744,1,1,0.00086441124,0.00015975026
169,GPSM2,0.00071260537,0.0009901304,1.0538347,1.4658978,1.4002101,0.4966539031360022,28.295977,1,1,0.0009395498,0.00035843725
170,RHBDL3,0.00070761784,0.00069508917,1.767722,3.3824053,2.2630954,0.7544091004339033,59.83502,1,1,0.00039321173,6.665527e-05
171,FBXL7,0.0007060233,0.0019720895,0.43047667,-0.07383813,-0.05215011,0.2946246805019215,11.9508705,4,0,0.004581176,0.00207565
172,ZNF804A,0.00069497694,0.0015852173,0.5502421,1.7063428,0.9725502,0.6377190674489277,31.795982,2,0,0.0028809449,0.00048576744
173,HTRA1,0.0006937167,0.0009882116,1.0177681,1.4123163,1.5161991,0.4394554807800839,27.548546,1,1,0.0009709594,0.00037127893
174,P2RX7,0.0006786365,0.00089155533,1.1408066,1.4401742,1.3202429,0.5012687005270355,27.935621,1,1,0.00078151305,0.00032855844
175,TJP1,0.00067555555,0.0023876994,0.32701433,-0.2769948,-0.19568898,0.22061782916012374,10.546656,5,0,0.007301513,0.0028930998
176,ATP13A4,0.0006619828,0.0013964502,0.6064822,1.8233763,1.09287,0.6150180280826978,33.580574,2,0,0.0023025412,0.00039457943
177,LAMA4,0.0006350555,0.0011650139,0.7247904,1.345603,0.87181836,0.48479422707397185,26.635227,3,0,0.0016073803,0.0004584207
