marker_rank,gene,combined_score,expression,specificity,log2_fc_vs_others,z_score,gini_specificity,pct_total_expression,rank_among_types,is_top_expressed,max_other_expression,mean_other_expression
40,DTHD1,0.01055528,0.0022982506,97.76524,8.992556,2.6456234,0.8703274949972661,98.6444,1,1,2.350775e-05,4.511894e-06
41,RPL28,0.010477651,0.004956301,7.2813516,3.6819954,2.6373048,0.5722261215419355,64.7086,1,1,0.00068068405,0.0003861593
42,SCML4,0.009683968,0.0016324539,375.96548,11.361612,2.6457417,0.8743368111933605,99.734726,1,1,4.3419313e-06,6.202759e-07
43,CREM,0.009550501,0.005206672,5.2606325,3.7461329,2.5959175,0.6725268208865625,65.71708,1,1,0.0009897425,0.00038802685
44,TTC39C,0.009342576,0.0038127482,10.592428,5.160922,2.6339471,0.7987340265628897,83.63572,1,1,0.00035995027,0.000106572545
45,BCL11B,0.00916604,0.0032116924,16.35637,6.7104397,2.6409369,0.8579996100945539,93.73454,1,1,0.00019635718,3.066825e-05
46,PIP4K2A,0.009107113,0.011237725,1.2488195,1.9116405,1.8218688,0.5201336634525529,34.95854,1,1,0.008998678,0.0029868765
47,PDE3B,0.008981094,0.0072454335,2.4540668,2.8998673,2.3087416,0.6591391460867413,51.602566,1,1,0.0029524192,0.0009707722
48,PRKCQ,0.0087674055,0.0038381831,8.81841,4.5883126,2.6306067,0.7437024390456926,77.45993,1,1,0.00043524653,0.00015955327
49,MSN,0.0086963,0.00394426,8.068427,4.935606,2.6294093,0.7721609179391575,81.38453,1,1,0.00048885104,0.0001288842
50,ZC3HAV1,0.008589386,0.003266329,12.86927,4.91012,2.636412,0.7650223747331095,81.11541,1,1,0.0002538083,0.00010863408
51,GNLY,0.008580201,0.002425821,33.364693,7.6212587,2.6446078,0.8650699438700884,96.56684,1,1,7.270613e-05,1.2320482e-05
52,TBL1X,0.008535287,0.0042582555,6.421709,3.4920814,2.6151633,0.5969319937941919,61.647587,1,1,0.000663103,0.00037845157
53,SIK3,0.008534572,0.011135235,1.1521071,1.4111719,1.7698032,0.37392302603594296,27.532715,1,1,0.009665105,0.0041869166
54,MPP7,0.008021511,0.0021270209,42.433987,6.907095,2.644904,0.8476682083657847,94.48895,1,1,5.012531e-05,1.7722565e-05
55,LSP1,0.007972366,0.0013168992,424.7671,11.537604,2.6457436,0.8744129119627899,99.76514,1,1,3.1001853e-06,4.4288362e-07
56,CD6,0.007868956,0.0018536268,68.76744,8.477324,2.6454735,0.8689340906183027,98.07374,1,1,2.6954907e-05,5.200983e-06
57,LINC00861,0.007867522,0.0014732783,207.5433,9.437428,2.6457167,0.8705424550008347,99.000534,1,1,7.0985548e-06,2.1247872e-06
58,TNFAIP8,0.007701492,0.0039864406,5.9027643,5.088537,2.6091537,0.8206361667374034,82.937386,1,1,0.00067535136,0.00011716087
59,TC2N,0.0076491875,0.002048297,40.86345,7.557867,2.6449597,0.8624842223707858,96.41815,1,1,5.012531e-05,1.0870368e-05
