de_rank,gene,log2_fold_change,p_value,p_adjusted,neg_log10_pval,neg_log10_padj,regulation,mean_expr_this,mean_expr_other,pct_expressing_this,pct_expressing_other,pct_diff,cohens_d,is_significant,is_upregulated,is_downregulated
1335,ELOVL1,-0.112644180950208,1.0,1.0,-0.0,-0.0,NS,0.4896557667685778,0.6022999477187858,6.25,8.465346534653467,-2.2153465346534666,-0.05669216183706415,0,0,0
1336,FAM167A,-0.0623802058023206,1.0,1.0,-0.0,-0.0,NS,0.0,0.0623802058023206,0.0,0.8415841584158417,-0.8415841584158417,-0.09228967304053595,0,0,0
1337,FAM149A,-0.6850006597214061,1.0,1.0,-0.0,-0.0,NS,0.0,0.6850006597214061,0.0,9.504950495049505,-9.504950495049505,-0.3240700991552496,0,0,0
1338,FAM114A1,-0.3203546725157804,1.0,1.0,-0.0,-0.0,NS,0.0,0.3203546725157804,0.0,4.653465346534653,-4.653465346534653,-0.22075287039523056,0,0,0
1339,TTC6,-0.248834878262303,1.0,1.0,-0.0,-0.0,NS,0.0,0.248834878262303,0.0,3.6138613861386135,-3.6138613861386135,-0.19352969073199736,0,0,0
1340,TTC23,-0.4652621329514516,1.0,1.0,-0.0,-0.0,NS,0.0,0.4652621329514516,0.0,6.435643564356436,-6.435643564356436,-0.26251221979262196,0,0,0
1341,TTC12,0.33915189650911537,1.0,1.0,-0.0,-0.0,NS,0.514049471344408,0.17489757483529267,6.25,2.5247524752475248,3.7252475247524752,0.30851974407040617,0,0,0
1342,TSSC4,0.22520164966673847,1.0,1.0,-0.0,-0.0,NS,0.47132996223580625,0.24612831256906778,6.25,3.4653465346534658,2.7846534653465342,0.1720953828804953,0,0,0
1343,TSPAN8,-0.05401924626900736,1.0,1.0,-0.0,-0.0,NS,0.0,0.05401924626900736,0.0,0.7920792079207921,-0.7920792079207921,-0.08897459749515836,0,0,0
1344,TSPAN4,-0.15847302951463682,1.0,1.0,-0.0,-0.0,NS,0.0,0.15847302951463682,0.0,2.178217821782178,-2.178217821782178,-0.1494108574535957,0,0,0
1345,EDNRB,-0.3798367500192436,1.0,1.0,-0.0,-0.0,NS,0.0,0.3798367500192436,0.0,5.445544554455446,-5.445544554455446,-0.23961618740600513,0,0,0
1346,EBF1,-0.26951380235793615,1.0,1.0,-0.0,-0.0,NS,0.0,0.26951380235793615,0.0,3.564356435643564,-3.564356435643564,-0.19113589077316026,0,0,0
1347,DYSF,0.24603807916318807,1.0,1.0,-0.0,-0.0,NS,0.4951780323730316,0.24913995320984353,6.25,3.316831683168317,2.933168316831683,0.18139546898358325,0,0,0
1348,DYRK3,-0.04883395461303745,1.0,1.0,-0.0,-0.0,NS,0.0,0.04883395461303745,0.0,0.6930693069306931,-0.6930693069306931,-0.08355449938142558,0,0,0
1349,DYNLRB2,-0.09441455758032252,1.0,1.0,-0.0,-0.0,NS,0.0,0.09441455758032252,0.0,1.3366336633663367,-1.3366336633663367,-0.1165847228568231,0,0,0
1350,DUSP28,-0.13290434597136133,1.0,1.0,-0.0,-0.0,NS,0.0,0.13290434597136133,0.0,1.881188118811881,-1.881188118811881,-0.1384472999156672,0,0,0
1351,EGFL7,0.0,1.0,1.0,-0.0,-0.0,NS,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1352,EGF,-0.029116687722057583,1.0,1.0,-0.0,-0.0,NS,0.0,0.029116687722057583,0.0,0.39603960396039606,-0.39603960396039606,-0.06306192783834297,0,0,0
1353,EFEMP1,-0.21771601507701718,1.0,1.0,-0.0,-0.0,NS,0.0,0.21771601507701718,0.0,2.722772277227723,-2.722772277227723,-0.1671869109453537,0,0,0
1354,EEF1AKMT3,-0.16680110831250597,1.0,1.0,-0.0,-0.0,NS,0.0,0.16680110831250597,0.0,2.3267326732673266,-2.3267326732673266,-0.1544384828729439,0,0,0
1355,ECM2,-0.13218533203075739,1.0,1.0,-0.0,-0.0,NS,0.0,0.13218533203075739,0.0,1.881188118811881,-1.881188118811881,-0.13851036245296686,0,0,0
1356,EDNRA,-0.2035363342870975,1.0,1.0,-0.0,-0.0,NS,0.0,0.2035363342870975,0.0,2.8712871287128716,-2.8712871287128716,-0.17185142441412482,0,0,0
1357,EDARADD,0.46444281911579016,1.0,1.0,-0.0,-0.0,NS,0.5458916987474125,0.08144887963162234,6.25,1.1386138613861385,5.111386138613861,0.5941310024418178,0,0,0
1358,ELN,-0.2109208129587479,1.0,1.0,-0.0,-0.0,NS,0.0,0.2109208129587479,0.0,3.0693069306930694,-3.0693069306930694,-0.17777573003473535,0,0,0
1359,ELK3,0.37370023069251634,1.0,1.0,-0.0,-0.0,NS,0.5488727174452834,0.17517248675276711,6.25,2.5247524752475248,3.7252475247524752,0.3387145083931694,0,0,0
1360,ELF4,0.509240868449095,1.0,1.0,-0.0,-0.0,NS,0.5458916987474125,0.03665083029831751,6.25,0.49504950495049505,5.7549504950495045,0.925951504410866,0,0,0
1361,EHD2,-0.05816227119932807,1.0,1.0,-0.0,-0.0,NS,0.0,0.05816227119932807,0.0,0.7920792079207921,-0.7920792079207921,-0.08934541663761572,0,0,0
1362,CX3CR1,0.4467521859928874,1.0,1.0,-0.0,-0.0,NS,0.48825177555266813,0.04149958955978073,6.25,0.5445544554455445,5.705445544554456,0.7631375756985272,0,0,0
