de_rank,gene,log2_fold_change,p_value,p_adjusted,neg_log10_pval,neg_log10_padj,regulation,mean_expr_this,mean_expr_other,pct_expressing_this,pct_expressing_other,pct_diff,cohens_d,is_significant,is_upregulated,is_downregulated
1,DOCK8,6.937015350944897,1.3689388276421448e-232,7.409381404613108e-230,231.86361595830212,229.1302180489407,UP,6.97899724016459,0.041981889219693376,82.6086956521739,0.546448087431694,82.06224756474221,10.527305529875104,1,1,0
2,LINC02232,5.611206518890436,1.342707733371615e-255,2.9069622427495464e-252,254.8720185097418,251.53656060905243,UP,5.617490945182308,0.006284426291871789,65.21739130434783,0.09935419771485346,65.11803710663297,11.876915245076306,1,1,0
3,LNCAROD,5.8427948624476755,1.653080760483336e-241,1.1929732821488076e-238,240.78170592865754,237.92336928268782,UP,5.853359787668379,0.010564925220703512,65.21739130434783,0.14903129657228018,65.06836000777555,11.161611833628376,1,1,0
4,C3,6.105316191212857,3.1772869496595844e-223,1.3757652492026001e-220,222.49794356105383,219.86145566470046,UP,6.134724622123992,0.029408430911134,73.91304347826086,0.39741679085941384,73.51562668740145,10.115685345914208,1,1,0
5,APBB1IP,7.248381281497403,5.7995544737504206e-167,1.0463362863058051e-164,166.23660536799284,163.9803287133511,UP,7.335841617026006,0.08746033552860245,82.6086956521739,1.1425732737208147,81.4661223784531,8.151641384627913,1,1,0
6,LY86,4.458345874106218,7.290228899082005e-251,7.891672783256271e-248,250.1372588354615,247.1028309304361,UP,4.458345874106218,0.0,56.52173913043478,0.0,56.52173913043478,10.920920594652115,1,1,0
7,P2RY12,6.493246261689254,1.857907055457211e-170,3.656698886422602e-168,169.73097601602146,167.4369108004903,UP,6.555321463502582,0.06207520181332752,78.26086956521739,0.9438648782911079,77.31700468692628,8.85564698833721,1,1,0
8,FYB1,6.819566019407206,2.0127868930764774e-146,2.563343307947396e-144,145.69620220427691,143.5911932249658,UP,6.915864591995182,0.0962985725879764,78.26086956521739,1.2419274714356683,77.01894209378172,7.248800632284997,1,1,0
9,CSF1R,4.830008227478509,2.750818849639189e-199,9.92587134911474e-197,198.56053800837165,196.00323135806593,UP,4.847117216451381,0.017108988972871622,60.86956521739131,0.24838549428713363,60.62117972310418,9.083802889030064,1,1,0
10,PTPRC,6.461413725433873,1.643909608035593e-131,1.617756500635027e-129,130.78412206624282,128.79108684637563,UP,6.580809089082942,0.11939536364906875,78.26086956521739,1.4406358668653751,76.82023369835201,6.08744431445363,1,1,0
11,INPP5D,6.157100084012538,2.4860693213055994e-136,2.6911700403133115e-134,135.60448676570212,133.5700588606767,UP,6.246915533187528,0.08981544917499024,73.91304347826086,1.1922503725782414,72.72079310568262,6.784930257301247,1,1,0
12,CD74,4.88976582823289,1.2975496883270391e-164,2.0065679108771711e-162,163.88687600230182,161.69754613729066,UP,4.922164583628278,0.03239875539538786,60.86956521739131,0.44709388971684055,60.42247132767447,7.703396856070201,1,1,0
13,LINC02712,4.019715217441692,9.544991034353903e-195,2.952129369910886e-192,194.02022447520457,191.52986461452943,UP,4.0230076501006575,0.003292432658965994,47.82608695652174,0.04967709885742673,47.77640985766431,8.662899668145693,1,1,0
14,ARHGAP15,7.330558533679858,1.00068915009645e-101,5.855383810699499e-100,100.99970080899783,99.23244463237543,UP,7.521910396824436,0.19135186314457736,82.6086956521739,2.4838549428713366,80.12484070930257,5.795594409062972,1,1,0
15,RGS1,3.45072967536293,3.5863024102231407e-193,9.705430897666375e-191,192.44535309192005,190.0129851782226,UP,3.45072967536293,0.0,43.47826086956522,0.0,43.47826086956522,8.392223583186915,1,1,0
16,BLNK,5.3400399707714135,4.0450740522178346e-125,3.807645792631136e-123,124.39307352345216,122.41934345878036,UP,5.408284840482528,0.06824486971111443,65.21739130434783,0.9935419771485345,64.22384932719929,6.7264521824956445,1,1,0
17,BNC2,5.994447833895104,1.3477528237333251e-109,9.118390198070778e-108,108.87038974958983,107.04008182722036,UP,6.12262416433138,0.12817633043627588,73.91304347826086,1.689021361152509,72.22402211710835,5.71368294477222,1,1,0
18,RGS10,3.787576962519877,7.594987485296109e-167,1.2648575312050827e-164,166.11947293741295,163.8979583890304,UP,3.7981630658611887,0.010586103341311591,47.82608695652174,0.14903129657228018,47.67705565994946,7.613816649604517,1,1,0
19,CMKLR1,3.4124565636790436,1.3662557287995598e-175,3.2866040587233855e-173,174.86446800401328,172.4832526127632,UP,3.4162019183373356,0.0037453546582921077,43.47826086956522,0.04967709885742673,43.42858377070779,7.7373227696357,1,1,0
20,KYNU,3.474802248524487,9.498563954263993e-161,1.3709593973987696e-158,160.02234204880392,157.8629754071702,UP,3.4828093665724706,0.008007118047983335,43.47826086956522,0.09935419771485346,43.378906671850366,7.124018361519084,1,1,0
21,ATP8B4,5.917318729702118,7.83471667240535e-93,3.687426433860344e-91,92.10597670434355,90.43327663533573,UP,6.057416173714415,0.1400974440122969,69.56521739130434,1.8877297565822158,67.67748763472213,5.424826499387812,1,1,0
22,PIK3AP1,4.627925697546109,3.0418407907783576e-117,2.4391056711241277e-115,116.5168635205578,114.6127693840274,UP,4.695288242910616,0.06736254536450664,60.86956521739131,0.8941877794336811,59.97537743795763,5.697393685473254,1,1,0
