de_rank,gene,log2_fold_change,p_value,p_adjusted,neg_log10_pval,neg_log10_padj,regulation,mean_expr_this,mean_expr_other,pct_expressing_this,pct_expressing_other,pct_diff,cohens_d,is_significant,is_upregulated,is_downregulated
1950,CRYAB,-0.7483667093036758,1.365786222859193e-09,4.6860969453092755e-09,8.864617272468696,8.329188731023445,DOWN,0.10590653382822693,0.8542732431319027,1.5228426395939088,11.449451887941535,-9.926609248347626,-0.3437684474263422,1,0,1
1951,LINC01630,-0.7753235895611248,2.6216429370595846e-09,8.92430339423585e-09,8.581426458726938,8.049425673685967,DOWN,0.15326680252735903,0.9285903920884838,2.284263959390863,12.302070645554203,-10.01780668616334,-0.34002594514458373,1,0,1
1952,PLEKHG3,-0.8325046053473096,8.38554762362034e-09,2.8278365428563924e-08,8.07646857024925,7.54854569762872,DOWN,0.42422433896447675,1.2567289443117864,6.598984771573605,17.417783191230207,-10.818798419656602,-0.32433553890613354,1,0,1
1953,ENPP2,-0.9489206999550879,7.271718632200132e-08,2.3497419162258634e-07,7.1383629338079455,6.628979835819387,DOWN,0.789717875575564,1.738638575530652,11.6751269035533,21.619975639464066,-9.944848735910766,-0.3024970265300149,1,0,1
1954,ABR,-0.863134961679997,1.5071056993808703e-08,5.01211035201165e-08,7.821856287799452,7.29997937567826,DOWN,1.916352628422565,2.779487590102562,28.426395939086298,36.662606577344704,-8.236210638258406,-0.24241432095377125,1,0,1
1955,GREB1L,-0.8230520317752598,5.877127856973603e-09,1.9912334601483334e-08,8.230834861102156,7.700877818571173,DOWN,0.2581697966706896,1.0812218284459494,3.807106598984772,14.190012180267967,-10.382905581283195,-0.33359289610904064,1,0,1
1956,PDE1A,-0.7293707353730726,5.278525263737125e-10,1.840258807727999e-09,9.277487395511917,8.735121094999114,DOWN,0.034454575686659876,0.7638253110597325,0.5076142131979695,10.04872107186358,-9.54110685866561,-0.3516299680479537,1,0,1
1957,MGAT4A,-0.8701111699032911,1.3908671862424553e-08,4.63979577536967e-08,7.85671433876128,7.3335011348722645,DOWN,2.063104972430262,2.933216142333553,30.20304568527919,38.67235079171742,-8.469305106438231,-0.24095423804130126,1,0,1
1958,SEC14L5,-0.747381284591133,7.779215115470106e-10,2.6947201159988448e-09,9.109064218976352,8.569486335631042,DOWN,0.09765575607310835,0.8450370406642413,1.5228426395939088,11.571254567600487,-10.048411928006578,-0.34991201138891054,1,0,1
1959,RANBP3L,-0.7655285238044578,9.65808095185894e-10,3.3348876013994584e-09,9.0151091587619,8.476918798903231,DOWN,0.10193751894003908,0.8674660427444969,1.5228426395939088,11.510353227771011,-9.987510588177102,-0.3480990139413868,1,0,1
1960,LGI3,-0.7758104170932414,1.1816098259128173e-09,4.067067206838234e-09,8.927525906218472,8.390718650974357,DOWN,0.17881531514661644,0.9546257322398578,2.7918781725888326,13.398294762484774,-10.606416589895941,-0.3468151616126552,1,0,1
1961,MEF2A,-0.4915942395597259,8.153404323497514e-15,3.4209535582116506e-14,14.088661020682231,13.465852821620057,DOWN,4.663852808604311,5.155447048164037,64.46700507614213,64.79902557856273,-0.33202050242060466,-0.13028221640625653,1,0,1
1962,SLC22A15,-0.8136133725903503,1.0916962037233402e-09,3.763570511243681e-09,8.961898199911992,8.424399942959806,DOWN,2.9182785777002844,3.7318919502906347,41.62436548223351,48.84287454323995,-7.2185090610064435,-0.2154478720568562,1,0,1
1963,UBC,-0.9492994141893671,9.89540591984245e-09,3.3214812118540934e-08,8.004566385880844,7.478668199826728,DOWN,0.9559447929255509,1.905244207114918,14.213197969543149,25.700365408038977,-11.487167438495828,-0.3062529282962007,1,0,1
1964,TF,-0.9951718917570384,1.988976051160604e-08,6.574249085133905e-08,7.701370446091962,7.18215384539436,DOWN,0.7397401903133841,1.7349120820704225,10.913705583756345,21.619975639464066,-10.706270055707721,-0.3183425233044896,1,0,1
1965,CPED1,-0.7963676518469915,2.449076999132421e-10,8.663809972421065e-10,9.610997560415248,9.062291081871425,DOWN,0.06707591956967376,0.8634435714166653,1.015228426395939,11.266747868453105,-10.251519442057166,-0.3611499444936833,1,0,1
1966,CD22,-0.762882460282498,4.631177490233292e-11,1.6908093197900636e-10,10.334308574317749,9.771905366992627,DOWN,0.016003217359678634,0.7788856776421765,0.25380710659898476,10.596833130328868,-10.343026023729884,-0.37274237137401717,1,0,1
1967,ADAM28,-0.78751560586542,8.908115161882608e-11,3.2250952049290714e-10,10.050214177151375,9.491457460450402,DOWN,0.047809848879380355,0.8353254547448004,0.7614213197969544,11.20584652862363,-10.444425208826676,-0.36916462052259497,1,0,1
1968,CARNS1,-0.7605387757460725,3.625872971121084e-11,1.3305110139791775e-10,10.440587415052292,9.875981526005052,DOWN,0.0,0.7605387757460725,0.0,10.23142509135201,-10.23142509135201,-0.3742121637549782,1,0,1
1969,MAG,-0.7604681562433978,2.715005074514854e-11,1.0030692809427746e-10,10.566229354350737,9.998669069679442,DOWN,0.0,0.7604681562433978,0.0,10.353227771010962,-10.353227771010962,-0.37669713741861227,1,0,1
