de_rank,gene,log2_fold_change,p_value,p_adjusted,neg_log10_pval,neg_log10_padj,regulation,mean_expr_this,mean_expr_other,pct_expressing_this,pct_expressing_other,pct_diff,cohens_d,is_significant,is_upregulated,is_downregulated
1,ST18,8.809692953750313,4.9301353063555e-281,5.336871469129829e-278,280.30714116145356,277.2727132564282,UP,9.361167811620131,0.5514748578698179,97.2972972972973,5.9651097355092855,91.33218756178802,4.099564020023979,1,1,0
2,LINC01608,6.454629460308802,5.74144078207449e-289,1.2430219293191272e-285,288.2409791101819,284.9055212094933,UP,6.580450265136113,0.1258208048273103,77.60617760617761,1.6319639842431062,75.97421362193451,4.109078226943401,1,1,0
3,PLP1,7.556016941235204,6.145239447892732e-209,2.660888680937553e-206,208.21146119025963,205.57497329390625,UP,8.475364336870586,0.9193473956353816,90.73359073359073,11.423747889701746,79.30984284388899,2.884489110313116,1,1,0
4,TMEM144,6.729103118150638,5.488320969468054e-227,3.960738299632779e-224,226.2605604980315,223.40222385206178,UP,7.2903081818181885,0.5612050636675501,85.32818532818533,7.090602138435566,78.23758318974976,3.0573136011375297,1,1,0
5,MOBP,6.354033105879912,2.158081102173532e-212,1.1680613965514241e-209,211.6659322382608,208.93253432889938,UP,6.86766206413572,0.5136289582558073,82.23938223938224,6.2464828362408555,75.99289940314138,2.8865588604019385,1,1,0
6,KIRREL3,5.958031040403315,4.7592154476865626e-197,1.4719573491773438e-194,196.32246463442723,193.83210477375212,UP,6.466811191510711,0.5087801511073954,76.06177606177607,6.809229037703996,69.25254702407207,2.704444714740287,1,1,0
7,DOCK5,6.227808243363324,1.6293003457895108e-187,3.919372498482545e-185,186.78799885031657,184.4067834590665,UP,7.052711613584909,0.8249033702215853,83.78378378378379,11.08610016882386,72.69768361495993,2.5242377312829367,1,1,0
8,LPAR1,5.634936837663138,1.7238060614211027e-206,6.220066871627812e-204,205.76351159651156,203.20620494620584,UP,5.99576561468358,0.36082877702044225,72.58687258687259,4.783342712436691,67.8035298744359,2.8023480036431225,1,1,0
9,CTNNA3,7.114530290522316,4.6578693278758014e-163,6.722858063234073e-161,162.3318126993519,160.1724460577182,UP,9.732184882973433,2.6176545924511174,99.22779922779922,33.76477208778841,65.46302714001081,2.038398410781487,1,1,0
10,RNF220,6.936002140852895,9.242519673958665e-165,1.6675045911767092e-162,164.03420961629908,161.7779329616573,UP,8.871152792638988,1.9351506517860926,95.75289575289575,25.154755205402363,70.59814054749339,2.1462650033053436,1,1,0
11,ENPP2,5.977796010221889,6.301634622401289e-180,1.2402762688635263e-177,179.20054678143418,176.90648156590302,UP,6.7723658615728874,0.7945698513509986,82.23938223938224,10.579628587507035,71.6597536518752,2.4384147442820896,1,1,0
